no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_assets_value,loan_status
0, Graduate, Yes,15.274125813221904,16.36495580701484,20,6.35088571671474,17.14413728263389,1
4, Graduate, Yes,13.997832948091215,15.341567078850604,6,6.630683385642372,15.943742382861155,1
2, Graduate, No,15.687312888712007,16.600521861931007,10,6.697034247666484,17.516812556768127,1
0, Not Graduate, Yes,14.603968372873895,15.830413711839864,10,6.210600077024653,16.29204904211537,0
2, Not Graduate, No,15.90737474309945,17.02635425145779,6,5.730099782973574,17.639794670918473,0
3, Not Graduate, No,15.226497775576945,16.58182973008354,12,6.289715570908998,16.770420889081343,0
1, Graduate, No,15.882373444019521,16.993564429978885,12,6.7661917146603505,18.072540716627778,1
2, Graduate, Yes,13.710151153416941,14.731801689838349,16,6.129050210060545,15.274125813221904,0
3, Graduate, Yes,14.603968372873895,15.483217567201578,2,6.2285110035911835,16.29204904211537,0
5, Graduate, No,15.919644834185693,16.733281344102608,4,5.978885764901122,17.800784043719375,0
3, Graduate, No,14.346139397261565,15.483217567201578,14,6.546785410760524,15.656060350091908,1
1, Graduate, Yes,15.687312888712007,16.447399470043365,8,5.91350300563827,17.38222240635259,0
1, Not Graduate, Yes,15.341567078850604,16.204273438942487,12,6.139884552226255,16.806230339945976,0
2, Not Graduate, No,15.424948670398354,16.333207111220425,8,6.565264970035361,17.387856223912145,1
3, Graduate, Yes,15.990262393084793,17.22335251545768,8,6.410174881966167,17.798923578101068,1
3, Graduate, No,15.656060350091908,16.447399470043365,18,6.618738983517219,17.855046901297012,1
0, Not Graduate, Yes,13.592368256649284,14.690979711984754,16,6.716594773520978,15.404745967162468,1
0, Not Graduate, No,13.815511557963774,14.603968372873895,12,5.713732805509369,15.856731016694035,0
3, Graduate, Yes,15.363073279446223,16.612791953770035,10,5.765191102784844,17.50439003707821,0
3, Not Graduate, No,16.012735246411598,17.0926553286923,8,6.280395838960195,17.963395902912193,0
2, Not Graduate, Yes,14.80876270134486,15.555976908243359,8,6.7464121285733745,16.94664751219259,1
3, Not Graduate, No,15.90737474309945,17.229953199271186,12,6.408528791059498,17.6332229058992,1
5, Not Graduate, Yes,16.108045416114916,17.3210679849807,6,5.8998973535824915,17.91152041614437,0
1, Graduate, Yes,12.206077645517674,12.899222326086994,20,6.78332520060396,13.592368256649284,1
3, Graduate, Yes,15.702580358511794,16.588099342704055,10,6.236369590203704,17.05810294851229,0
5, Graduate, No,15.319588176962746,16.13789837629371,12,6.588926477533519,17.3180604640072,1
3, Graduate, Yes,14.914123179965662,15.931766193248746,4,6.530877627725885,16.96824662306297,1
0, Not Graduate, No,14.914123179965662,15.76142084987672,12,6.016157159698354,16.942271137784317,0
1, Not Graduate, Yes,14.45736497045232,15.319588176962746,12,6.610696044717759,15.990262393084793,1
2, Not Graduate, Yes,15.76142084987672,16.929025911619092,12,6.450470422144176,17.562658943787092,1
0, Not Graduate, No,15.319588176962746,16.65458907995242,8,5.717027701406222,17.431819346125096,0
1, Not Graduate, No,15.943742382861155,16.96824662306297,14,6.082218910376446,17.95387202155211,0
1, Not Graduate, Yes,13.592368256649284,14.285514812209815,10,6.07993319509559,15.226497775576945,0
5, Graduate, No,15.894952224644102,17.11134746100564,20,6.39024066706535,17.619948374984197,1
0, Graduate, Yes,15.789591722875162,16.90199724044883,4,6.102558594613569,17.921454272504192,1
1, Graduate, No,13.815511557963774,15.096444681204078,4,6.3473892096560105,15.76142084987672,1
5, Graduate, No,15.717618233614914,16.68907525404123,6,6.180016653652572,17.44781968704484,0
4, Graduate, No,14.978661680269907,15.943742382861155,18,6.688354713946762,16.468752592994022,1
4, Graduate, Yes,14.731801689838349,15.483217567201578,10,6.293419278846481,16.447399470043365,0
5, Graduate, Yes,15.830413711839864,17.0926553286923,12,6.240275845170769,17.709369613131347,0
5, Graduate, Yes,15.803385043104912,16.74403413530075,16,6.70196036600254,17.5192786492025,1
2, Graduate, No,15.201805169084134,16.380459992348886,4,6.54534966033442,17.312018149733785,1
2, Not Graduate, No,15.520258832020865,16.83104550783405,12,6.78897174299217,17.335971390039045,1
5, Graduate, No,15.702580358511794,16.816230422780546,18,5.855071922202427,17.48163305053104,0
0, Not Graduate, Yes,15.319588176962746,16.642824239064897,8,6.651571873589727,17.31504387055877,1
3, Not Graduate, No,15.444751293772967,16.489659276356317,12,5.726847747587197,16.993564429978885,0
3, Graduate, No,16.001561947061912,17.050259771358842,8,6.3784261836515865,17.819200770166418,1
2, Graduate, No,15.274125813221904,16.503358119776173,2,6.77078942390898,17.206657637442962,1
2, Graduate, No,15.64006001130563,16.96824662306297,8,6.406879986069314,17.76290072653473,1
3, Graduate, Yes,14.151983508870947,14.80876270134486,14,6.543911845564792,16.04552506565036,1
0, Not Graduate, Yes,15.123843647884687,16.08763654656639,12,6.218600119691729,16.951004817371683,0
5, Graduate, No,15.501909696719672,16.796129244469636,20,6.049733455231958,17.491811255187805,0
3, Graduate, Yes,16.02378508137718,17.220035762941695,14,6.336825731146441,17.9868161767546,1
2, Not Graduate, Yes,16.097893045681612,17.359364268929685,16,6.626717749249025,18.036487785804027,1
2, Graduate, Yes,15.274125813221904,16.588099342704055,14,6.436150368369428,17.453096744006448,1
3, Graduate, No,15.068273812173887,16.40327466837995,4,6.683360945766275,17.1618997383427,1
3, Not Graduate, No,12.899222326086994,13.910821646859095,16,6.22455842927536,14.403297778421795,0
1, Not Graduate, No,14.45736497045232,15.775605482856605,2,6.727431724850855,16.410765339548004,1
2, Not Graduate, No,16.108045416114916,16.806230339945976,6,5.746203190540153,18.005165315142214,0
4, Not Graduate, Yes,14.978661680269907,16.36495580701484,8,6.459904454377535,16.74403413530075,1
1, Graduate, No,16.08763654656639,17.338925601849205,10,6.726233402358747,18.142288731617718,1
3, Not Graduate, No,16.066802461833923,16.83104550783405,14,5.932245187448011,17.581351076362488,0
3, Not Graduate, Yes,15.226497775576945,16.40327466837995,10,6.508769136971682,17.10017416082366,1
0, Graduate, Yes,15.623799493077952,16.770420889081343,6,6.792344427470809,17.60197036309281,1
2, Graduate, No,15.978833698567334,17.022313842084035,10,6.077642243349034,17.585970022112107,0
3, Graduate, No,16.097893045681612,17.158372397949154,2,6.573680166960646,18.02169461684504,1
2, Not Graduate, Yes,15.717618233614914,16.821193211876384,6,6.553933404025811,17.579033578275833,1
4, Not Graduate, Yes,15.483217567201578,16.185754392890075,12,6.55250788703459,17.531518703797364,1
2, Graduate, No,13.45883704259595,14.508658238524095,8,6.693323668269949,15.53827733427679,1
4, Graduate, Yes,14.508658238524095,15.816990693309524,20,6.391917113392602,16.14765455028724,1
4, Not Graduate, Yes,14.845130332288226,16.034714150714915,18,6.093569770045136,16.8261314932731,0
4, Graduate, Yes,15.64006001130563,16.600521861931007,20,6.5998704992128365,17.274976879196945,1
3, Not Graduate, Yes,15.501909696719672,16.475770165160203,4,6.39024066706535,17.252718409303803,1
3, Not Graduate, No,15.444751293772967,16.716932206992077,10,5.981414211254481,17.21336907180573,0
2, Not Graduate, Yes,16.097893045681612,17.30288566644852,2,5.720311776607412,17.855046901297012,1
3, Graduate, No,13.122365377402328,14.220976332738882,6,5.973809611869261,15.201805169084134,0
1, Not Graduate, No,14.603968372873895,15.46416937585933,14,6.52649485957079,16.22245575637265,1
4, Not Graduate, No,15.096444681204078,15.830413711839864,6,6.796823718274855,16.694709071442087,1
2, Graduate, Yes,15.29711532616119,16.118095750958314,20,6.248042874508429,17.290577819152638,0
0, Not Graduate, No,14.690979711984754,15.424948670398354,14,6.364750756851911,16.759949589762293,1
4, Not Graduate, No,15.009433329466965,16.283610174181653,2,6.742880635791903,17.04631499322344,1
3, Not Graduate, No,15.990262393084793,17.030378401595577,16,6.505784060128229,18.124966513244182,1
4, Graduate, Yes,12.899222326086994,14.151983508870947,2,6.208590026096629,14.557448378884015,1
0, Not Graduate, Yes,14.77102238760702,15.59046307836746,6,6.35088571671474,16.811242881518265,1
3, Graduate, No,15.404745967162468,16.29204904211537,8,6.418364935936212,17.390661274761072,1
4, Graduate, No,13.304686600863562,14.285514812209815,20,6.76849321164863,15.274125813221904,1
1, Graduate, No,15.931766193248746,17.216707972959764,18,5.860786223465865,17.855046901297012,0
3, Not Graduate, Yes,15.830413711839864,16.888203918950687,14,6.520621127558696,17.770593072009955,1
1, Not Graduate, Yes,15.176487367510099,15.86963441986494,14,5.857933154483459,17.115044322750297,0
3, Graduate, No,15.656060350091908,16.648723960844016,16,5.963579343618446,17.31504387055877,0
2, Graduate, Yes,15.978833698567334,17.088874605995333,2,6.658011045870748,17.72753358339242,1
2, Not Graduate, No,14.285514812209815,15.444751293772967,6,6.665683717782408,16.08763654656639,1
3, Not Graduate, Yes,15.009433329466965,15.830413711839864,20,6.375024819828097,16.840801682303496,1
0, Graduate, No,16.08763654656639,17.129696599000436,18,5.840641657373398,17.877676239033843,0
3, Not Graduate, No,15.978833698567334,16.700311326676903,12,6.8001700683022,17.974393656948944,1
1, Not Graduate, No,15.068273812173887,16.204273438942487,4,6.263398262591624,17.262318482725615,1
0, Graduate, No,14.151983508870947,14.978661680269907,14,5.953243334287785,16.04552506565036,0
1, Graduate, No,15.816990693309524,16.700311326676903,6,6.133398042996649,17.365127973480334,0
0, Graduate, No,12.611541086966115,13.45883704259595,16,6.659293919683638,14.285514812209815,1
2, Graduate, Yes,15.501909696719672,16.204273438942487,14,6.60934924316738,17.3210679849807,1
0, Graduate, Yes,13.592368256649284,14.603968372873895,20,6.663132695990803,15.520258832020865,1
5, Graduate, No,15.775605482856605,16.75467253293992,12,5.8888779583328805,17.50688691721445,0
3, Graduate, Yes,15.039286283703994,16.08763654656639,20,6.591673732008658,16.357112630168974,1
3, Not Graduate, No,15.732433317205148,16.700311326676903,6,6.664409020350408,17.891351665599743,1
1, Graduate, No,15.64006001130563,16.785925074816024,12,6.740519359606223,17.259128687459263,1
5, Not Graduate, No,15.404745967162468,16.195056784687036,18,6.419994928147142,17.126053607854647,1
1, Graduate, Yes,15.274125813221904,16.128046080821385,2,6.682108597449809,17.21336907180573,1
4, Not Graduate, No,15.607270193858982,16.51687183802978,2,5.7745515455444085,17.48163305053104,0
2, Graduate, No,14.220976332738882,15.009433329466965,4,6.638567789166521,15.843658936835498,1
1, Not Graduate, Yes,15.38412668421143,16.266515742283485,16,6.546785410760524,17.186248766505983,1
4, Graduate, Yes,14.346139397261565,15.687312888712007,20,6.456769655572163,16.22245575637265,1
2, Graduate, Yes,15.656060350091908,16.785925074816024,18,6.061456918928017,17.71748324774094,0
2, Not Graduate, No,12.899222326086994,13.815511557963774,6,6.054439346269371,14.557448378884015,0
4, Graduate, Yes,15.76142084987672,17.115044322750297,12,6.782192056006791,17.608750049924975,1
0, Not Graduate, No,15.955576839107596,17.338925601849205,4,6.501289670540389,17.592858682949114,1
5, Not Graduate, No,13.122365377402328,14.220976332738882,6,6.073044534100405,14.978661680269907,0
2, Not Graduate, Yes,15.424948670398354,16.68340951682656,20,6.144185634125646,17.31504387055877,0
4, Not Graduate, No,15.747032114495013,16.705882371415992,8,5.8522024797744745,17.780126032486923,0
4, Not Graduate, No,13.122365377402328,14.077875591662238,6,6.697034247666484,14.45736497045232,1
3, Not Graduate, No,15.747032114495013,16.562781536322326,20,5.739792912179234,17.3210679849807,0
0, Not Graduate, No,15.555976908243359,16.562781536322326,16,6.610696044717759,17.022313842084035,1
4, Graduate, No,15.483217567201578,16.575520561288332,2,6.269096283706261,17.29982287701178,0
0, Graduate, Yes,15.76142084987672,16.454567959008102,4,6.555356891810665,17.531518703797364,1
3, Graduate, Yes,15.955576839107596,17.243025280411334,20,6.1070228877422545,17.826473529363266,0
0, Graduate, No,16.066802461833923,16.933460508490302,6,6.759255270663693,18.099097133618006,1
5, Graduate, No,14.077875591662238,14.88022163978423,4,5.921578419643816,15.46416937585933,0
2, Not Graduate, No,14.731801689838349,16.077273760604726,4,6.456769655572163,16.231424425551033,1
5, Not Graduate, No,14.690979711984754,15.830413711839864,12,5.8805329864007,16.372737946851277,0
4, Not Graduate, Yes,15.46416937585933,16.316946591670696,2,6.401917196727186,17.486735102284783,1
4, Not Graduate, No,15.775605482856605,17.154832571369333,14,6.208590026096629,17.71748324774094,0
4, Graduate, Yes,15.501909696719672,16.65458907995242,2,6.280395838960195,17.393458479303888,1
3, Graduate, No,15.53827733427679,16.8261314932731,4,5.802118375377063,17.52173867498285,1
1, Not Graduate, No,15.555976908243359,16.897420573630875,18,6.489204931325317,17.560297667657167,1
1, Graduate, Yes,15.607270193858982,16.410765339548004,12,6.595780513961311,17.335971390039045,1
0, Not Graduate, No,13.304686600863562,14.285514812209815,6,6.473890696352274,15.274125813221904,1
5, Graduate, No,15.623799493077952,16.97251102166758,16,5.707110264748875,17.168917310755116,0
0, Graduate, Yes,15.38412668421143,16.41820031748273,10,5.768320995793772,17.338925601849205,0
2, Not Graduate, Yes,15.555976908243359,16.835935492889124,20,6.366470447731438,17.57438240720827,1
2, Not Graduate, No,15.38412668421143,16.176364653421913,8,6.3784261836515865,17.1618997383427,1
2, Graduate, No,16.077273760604726,16.929025911619092,18,6.747586526829315,17.91980546754119,1
5, Graduate, No,15.009433329466965,16.02378508137718,18,6.548219102762372,17.01418371633128,1
0, Not Graduate, No,15.76142084987672,16.722411672456456,6,6.295266001439646,17.54840692141843,0
0, Not Graduate, No,13.122365377402328,14.403297778421795,2,6.480044561926653,14.77102238760702,1
3, Not Graduate, Yes,13.45883704259595,14.731801689838349,8,5.7745515455444085,15.46416937585933,0
3, Graduate, No,15.856731016694035,17.13694300725865,4,6.0867747269123065,17.817374285673743,1
5, Graduate, No,15.341567078850604,16.48273883399067,6,6.666956792429207,17.33300842499618,1
5, Not Graduate, No,14.151983508870947,15.483217567201578,12,6.658011045870748,15.816990693309524,1
4, Not Graduate, Yes,15.29711532616119,16.624913313567735,14,6.7912214627261855,16.951004817371683,1
1, Graduate, No,15.607270193858982,16.816230422780546,6,6.1675164908883415,17.613244439411815,0
5, Graduate, No,15.573368647930426,16.432906463791053,6,5.91350300563827,17.158372397949154,0
3, Not Graduate, Yes,15.201805169084134,16.266515742283485,6,6.29156913955832,17.04631499322344,0
3, Graduate, Yes,16.012735246411598,16.73867219244687,16,6.251903883165888,18.13566180221794,0
3, Not Graduate, Yes,16.056220353623207,17.284366619252893,10,6.42648845745769,18.053955478590147,1
1, Not Graduate, Yes,15.894952224644102,17.147715103853763,20,6.7226297948554485,18.08100339042715,1
1, Not Graduate, Yes,14.648420115681892,15.671808704579888,8,6.361302477572996,16.54987813231892,1
2, Graduate, No,14.731801689838349,15.76142084987672,20,6.306275286948016,16.066802461833923,0
4, Not Graduate, Yes,14.80876270134486,15.732433317205148,10,6.1224928095143865,16.67198082165602,0
3, Graduate, No,15.319588176962746,16.341239282272525,12,6.152732694704104,17.19309810811699,0
3, Not Graduate, No,15.671808704579888,16.951004817371683,8,6.255750041753367,17.583663216067407,0
4, Not Graduate, Yes,15.150511887854474,15.919644834185693,4,5.736572297479192,17.158372397949154,0
1, Not Graduate, Yes,15.404745967162468,16.636889503897294,12,6.63200177739563,16.87890152672105,1
2, Graduate, No,15.894952224644102,17.115044322750297,12,6.51471269087253,17.65496289206296,1
2, Not Graduate, Yes,14.978661680269907,16.341239282272525,8,6.745236349484363,16.835935492889124,1
4, Graduate, Yes,15.483217567201578,16.300417291085605,10,5.799092654460526,17.6867115897055,0
3, Not Graduate, No,15.096444681204078,16.097893045681612,12,6.484635235635252,16.266515742283485,1
4, Not Graduate, No,15.816990693309524,16.700311326676903,6,5.953243334287785,17.782021767615884,0
5, Not Graduate, No,15.955576839107596,16.96824662306297,16,6.405228458030842,18.07678100560673,1
0, Graduate, No,15.702580358511794,16.536806051605975,18,6.210600077024653,17.287477041570536,0
4, Graduate, Yes,15.501909696719672,16.88356353960952,14,6.320768294250582,17.133326366919263,1
